Strike ID,Date,Loc,Adm_2,Adm_1,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Maximum reported injured,matched_sort_Adm_1,matched_sort_Adm_1_ufi,matched_sort_Adm_1_adm1,matched_sort_Adm_1_matched_sort_Adm_1,matched_sort_Adm_1_full_name,matched_sort_Adm_1_full_nm_nd,matched_sort_Adm_1_desig_cd,matched_sort_Adm_1_lat_dd,matched_sort_Adm_1_long_dd,matched_sort_Adm_2,matched_sort_Adm_2_ufi,matched_sort_Adm_2_adm1,matched_sort_Adm_2_matched_sort_Adm_2,matched_sort_Adm_2_full_name,matched_sort_Adm_2_full_nm_nd,matched_sort_Adm_2_desig_cd,matched_sort_Adm_2_lat_dd,matched_sort_Adm_2_long_dd,matched_sort_Loc,matched_sort_Loc_ufi,matched_sort_Loc_adm1,matched_sort_Loc_matched_sort_Loc,matched_sort_Loc_full_name,matched_sort_Loc_full_nm_nd,matched_sort_Loc_desig_cd,matched_sort_Loc_lat_dd,matched_sort_Loc_long_dd
AFG0001,01/01/2015,unclear,Spera,Khost,0,0,0,0,0,0,0,0,KHOST,6240773.0,AF-KHO,KHOST,Khōst,Khost,ADM1,33.383334,69.883334,SPERAH,10537951.0,AF-KHO,SPERAH,Spērah,Sperah,ADM2,33.15664,69.491204,,,,,,,,,
AFG0002,03/01/2015,unclear,Giyan,Paktika,18,18,0,0,0,0,0,0,PAKTIKA,-3386222.0,AF-PKA,PAKTIKA,Paktīkā,Paktika,ADM1,32.416667,68.75,GIYAN,10537706.0,AF-PKA,GIYAN,Giyān,Giyan,ADM2,32.975159,69.399302,,,,,,,,,
AFG0003,03/01/2015,unclear,Spera,Khost,7,7,0,0,0,0,0,0,KHOST,6240773.0,AF-KHO,KHOST,Khōst,Khost,ADM1,33.383334,69.883334,SPERAH,10537951.0,AF-KHO,SPERAH,Spērah,Sperah,ADM2,33.15664,69.491204,,,,,,,,,
AFG0004,06/01/2015,unclear,Dara I Pech,Kunar,0,0,0,0,0,0,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,unclear,10537891.0,AF-KNR,DARAHYEPECH,Darah-ye Pēch,Darah-ye Pech,ADM2,34.953068,70.916381,,,,,,,,,
AFG0005,07/01/2015,unclear,Unknown,Logar,3,3,0,0,0,0,0,0,LOGAR,-3382874.0,AF-LOG,LOGAR,Lōgar,Logar,ADM1,34.0,69.25,,,,,,,,,,,,,,,,,,
AFG0006,08/01/2015,Chikanawr,Lal Pura,Nangarhar,6,6,0,0,0,0,3,3,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,LALPUR,10537204.0,AF-NAN,LALPUR,La‘lpūr,La`lpur,ADM2,34.333393,71.024591,KAN,-3378588.0,AF-NAN,KAN,Kan,Kan,PPL,34.28722,70.509399
AFG0007,11/01/2015,Chikanawr,Lal Pura,Nangarhar,8,8,0,0,0,0,3,3,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,LALPUR,10537204.0,AF-NAN,LALPUR,La‘lpūr,La`lpur,ADM2,34.333393,71.024591,KAN,-3378588.0,AF-NAN,KAN,Kan,Kan,PPL,34.28722,70.509399
AFG0008,16/01/2015,unclear,Nazyan,Nangarhar,3,3,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,NAZIYAN,10537206.0,AF-NAN,NAZIYAN,Nāziyān,Naziyan,ADM2,34.055907,70.825766,,,,,,,,,
AFG0009,17/01/2015,unclear,Lal Pura,Nangarhar,0,0,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,LALPUR,10537204.0,AF-NAN,LALPUR,La‘lpūr,La`lpur,ADM2,34.333393,71.024591,,,,,,,,,
AFG0010,19/01/2015,unclear,Khugyani,Nangarhar,0,0,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,KHUGYANI,10537201.0,AF-NAN,KHUGYANI,Khūgyāṉī,Khugyani,ADM2,34.231504,70.149404,,,,,,,,,
AFG0011,08/02/2015,Azankarez,Kajak,Helmand,6,8,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,KAJAKI,10536940.0,AF-HEL,KAJAKI,Kajakī,Kajaki,ADM2,32.48418,65.038714,KAREZ,-3379300.0,AF-HEL,KAREZ,Kārēz,Karez,PPL,33.108608,65.052586
AFG0012,10/02/2015,unclear,Khas Kunar,Kunar,2,2,0,0,0,0,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,KHASKUNAR,10537893.0,AF-KNR,KHASKUNAR,Khāş Kunaṟ,Khas Kunar,ADM2,34.612865,70.938538,,,,,,,,,
AFG0013,11/02/2015,unclear,Nazyan,Nangarhar,2,9,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,NAZIYAN,10537206.0,AF-NAN,NAZIYAN,Nāziyān,Naziyan,ADM2,34.055907,70.825766,,,,,,,,,
AFG0014,18/02/2015,Fathi Khani,Khogyani,Nangarhar,8,8,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,KHUGYANI,10537201.0,AF-NAN,KHUGYANI,Khūgyāṉī,Khugyani,ADM2,34.231504,70.149404,unclear,,,,,,,,
AFG0015,02/03/2015,Alishir,Tere Zayi,Khost,1,1,0,1,0,0,0,0,KHOST,6240773.0,AF-KHO,KHOST,Khōst,Khost,ADM1,33.383334,69.883334,unclear,,,,,,,,,ALISHIR,6273489.0,AF-KHO,ALISHIR,‘Alīshīr,`Alishir,LCTY,33.431111,70.066944
AFG0016,10/03/2015,Mamond,Achin,Nangarhar,6,6,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,unclear,,,,,,,,
AFG0017,11/03/2015,unclear,Sarakani,Kunar,0,0,0,0,0,0,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,SARKANI,10537898.0,AF-KNR,SARKANI,Sar Kāṉī,Sar Kani,ADM2,34.750613,71.118641,,,,,,,,,
AFG0018,13/03/2015,unclear,Lal Pura,Nangarhar,0,0,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,LALPUR,10537204.0,AF-NAN,LALPUR,La‘lpūr,La`lpur,ADM2,34.333393,71.024591,,,,,,,,,
AFG0019,18/03/2015,unclear,Chinar Khor,Kunar,0,0,0,0,0,0,1,1,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,unclear,,,,,,,,,,,,,,,,,
AFG0020,23/03/2015,unclear,Nazyan,Nangarhar,9,13,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,NAZIYAN,10537206.0,AF-NAN,NAZIYAN,Nāziyān,Naziyan,ADM2,34.055907,70.825766,,,,,,,,,
AFG0021,24/03/2015,unclear,Unknown,Kunar,11,11,0,0,0,0,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,,,,,,,,,,,,,,,,,,
AFG0022,25/03/2015,unclear,Sia Gird,Parwan,0,0,0,0,0,0,0,0,PARWAN,-3386432.0,AF-PAR,PARWAN,Parwān,Parwan,ADM1,35.0,68.91667,unclear,,,,,,,,,,,,,,,,,
AFG0023,26/03/2015,unclear,Zurmat,Paktiya,0,0,0,0,0,0,1,1,PAKTIYA,-3386221.0,AF-PIA,PAKTIYA,Paktiyā,Paktiya,ADM1,33.666667,69.33333,ZURMAT,10537937.0,AF-PIA,ZURMAT,Zurmat,Zurmat,ADM2,33.424018,69.041759,,,,,,,,,
AFG0024,12/04/2015,unclear,Dara I Pech,Kunar,3,3,0,0,0,0,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,unclear,10537891.0,AF-KNR,DARAHYEPECH,Darah-ye Pēch,Darah-ye Pech,ADM2,34.953068,70.916381,,,,,,,,,
AFG0025,28/04/2015,Degal,Chapa Darre,Kunar,3,3,0,0,0,0,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,unclear,,,,,,,,,DEWAGAL,-3374220.0,AF-KNR,DEWAGAL,Ḏēwagal,Dewagal,STM,34.682856,70.928565
AFG0026,03/05/2015,unclear,Mohmand Dara,Nangarhar,12,12,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,MOHMANDDARAH,10537205.0,AF-NAN,MOHMANDDARAH,Mohmand Darah,Mohmand Darah,ADM2,34.204757,70.984181,,,,,,,,,
AFG0027,04/05/2015,"Dabili, Landi Basawal ",Mohmand Dara,Nangarhar,17,17,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,MOHMANDDARAH,10537205.0,AF-NAN,MOHMANDDARAH,Mohmand Darah,Mohmand Darah,ADM2,34.204757,70.984181,,,,,,,,,
AFG0028,07/05/2015,unclear,Khas Khar,Kunar,6,7,0,1,0,1,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,KHASKUNAR,10537893.0,AF-KNR,KHASKUNAR,Khāş Kunaṟ,Khas Kunar,ADM2,34.612865,70.938538,,,,,,,,,
AFG0029,07/05/2015,unclear,Goshti,Nangarhar,4,4,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,unclear,,,,,,,,,,,,,,,,,
AFG0030,09/05/2015,Machi Megi,Lal Pura,Nangarhar,13,13,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,LALPUR,10537204.0,AF-NAN,LALPUR,La‘lpūr,La`lpur,ADM2,34.333393,71.024591,unclear,,,,,,,,
AFG0031,14/05/2015,unclear,Bati Kot,Nangarhar,4,4,0,0,0,0,1,1,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,BATIKOT,10537181.0,AF-NAN,BATIKOT,Batī Kōṯ,Bati Kot,ADM2,34.289385,70.756531,,,,,,,,,
AFG0032,15/05/2015,unclear,unclear,Nangarhar,5,41,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,,,,,,,,,,,,,,,,,,
AFG0033,21/05/2015,Katar ,Watapor,Kunar,4,5,0,0,0,0,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,unclear,,,,,,,,,KATARKALA,-3388287.0,AF-KNR,KATARKALA,Katarkala,Katarkala,PPL,34.958824,71.09084
AFG0034,27/05/2015,unclear,Want Waigal,Nuristan,5,5,0,0,0,0,0,0,NURISTAN,6240774.0,AF-NUR,NURISTAN,Nūristān,Nuristan,ADM1,35.3,70.833333,unclear,,,,,,,,,,,,,,,,,
AFG0035,28/05/2015,unclear,Watapor,Kunar,1,1,0,0,0,0,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,unclear,,,,,,,,,,,,,,,,,
AFG0036,31/05/2015,unclear,Baraki Barak,Logar,2,3,0,3,0,2,0,0,LOGAR,-3382874.0,AF-LOG,LOGAR,Lōgar,Logar,ADM1,34.0,69.25,BARAKIBARAK,10537174.0,AF-LOG,BARAKIBARAK,Barakī Barak,Baraki Barak,ADM2,33.929914,68.885233,,,,,,,,,
AFG0037,03/06/2015,Shogam ,Shigal,Kunar,3,6,0,0,0,0,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,SHIGALWASHELTAN,10537899.0,AF-KNR,SHIGALWASHELTAN,Shīgal wa Shêltan,Shigal wa Sheltan,ADM2,35.036301,71.225047,unclear,,,,,,,,
AFG0038,04/06/2015,unclear,Achin,Nangarhar,1,1,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0039,04/06/2015,unclear,Chapahar,Nangarhar,6,6,0,1,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,CHAPARHAR,10537183.0,AF-NAN,CHAPARHAR,Chaparhār,Chaparhar,ADM2,34.290801,70.373343,,,,,,,,,
AFG0040,04/06/2015,unclear,Chapahar,Nangarhar,11,11,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,CHAPARHAR,10537183.0,AF-NAN,CHAPARHAR,Chaparhār,Chaparhar,ADM2,34.290801,70.373343,,,,,,,,,
AFG0041,05/06/2015,Ali Shir,Tere Zayi,Khost,14,14,14,14,0,0,0,0,KHOST,6240773.0,AF-KHO,KHOST,Khōst,Khost,ADM1,33.383334,69.883334,unclear,,,,,,,,,ALISHIR,6273489.0,AF-KHO,ALISHIR,‘Alīshīr,`Alishir,LCTY,33.431111,70.066944
AFG0042,07/06/2015,unclear,Chapa Dara,Kunar,1,1,0,0,0,0,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,CHAPAHDARAH,10537888.0,AF-KNR,CHAPAHDARAH,Chapah Darah,Chapah Darah,ADM2,34.959001,70.703226,,,,,,,,,
AFG0043,08/06/2015,Samso,Lal Pura,Nangarhar,7,7,0,5,0,5,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,LALPUR,10537204.0,AF-NAN,LALPUR,La‘lpūr,La`lpur,ADM2,34.333393,71.024591,unclear,,,,,,,,
AFG0044,08/06/2015,unclear,Lal Pura,Nangarhar,3,3,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,LALPUR,10537204.0,AF-NAN,LALPUR,La‘lpūr,La`lpur,ADM2,34.333393,71.024591,,,,,,,,,
AFG0045,11/06/2015,Khushamand,unclear,Paktika,30,30,0,0,0,0,0,0,PAKTIKA,-3386222.0,AF-PKA,PAKTIKA,Paktīkā,Paktika,ADM1,32.416667,68.75,,,,,,,,,,KHUSHAMAND,-3381436.0,AF-PKA,KHUSHAMAND,Khushamand,Khushamand,PPLA2,32.685667,68.238013
AFG0046,11/06/2015,Yousufkhil,unclear,Paktika,2,2,0,0,0,0,0,0,PAKTIKA,-3386222.0,AF-PKA,PAKTIKA,Paktīkā,Paktika,ADM1,32.416667,68.75,,,,,,,,,,YUSUFKHEL,-3396425.0,AF-PKA,YUSUFKHEL,Yūsuf Khel,Yusuf Khel,PPL,33.048527,68.653584
AFG0047,14/06/2015,unclear,Dangam,Kunar,7,15,0,5,0,5,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,DANGAM,10537890.0,AF-KNR,DANGAM,Dāngām,Dangam,ADM2,35.002093,71.437221,,,,,,,,,
AFG0048,15/06/2015,unclear,Chak e Wardak,Wardak,2,2,2,2,0,0,0,0,WARDAK,-3395709.0,AF-WAR,WARDAK,Wardak,Wardak,ADM1,34.25,68.0,CHAKEWARDAK,10537264.0,AF-WAR,CHAKEWARDAK,Chak-e Wardak,Chak-e Wardak,ADM2,34.108224,68.490564,,,,,,,,,
AFG0049,18/06/2015,unclear,Chazi Abad,Kunar,0,0,0,0,0,0,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,GHAZIABAD,10537892.0,AF-KNR,GHAZIABAD,Ghāzīābād,Ghaziabad,ADM2,35.233837,71.33074,,,,,,,,,
AFG0050,19/06/2015,unclear,Mohmand Dara,Nangarhar,8,8,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,MOHMANDDARAH,10537205.0,AF-NAN,MOHMANDDARAH,Mohmand Darah,Mohmand Darah,ADM2,34.204757,70.984181,,,,,,,,,
AFG0051,19/06/2015,Kamar Kandaw,Haska Meena,Nangarhar,4,7,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,unclear,,,,,,,,,KAN,-3378588.0,AF-NAN,KAN,Kan,Kan,PPL,34.28722,70.509399
AFG0052,20/06/2015,unclear,Kanish,Nuristan,4,9,0,0,0,0,0,0,NURISTAN,6240774.0,AF-NUR,NURISTAN,Nūristān,Nuristan,ADM1,35.3,70.833333,unclear,,,,,,,,,,,,,,,,,
AFG0053,21/06/2015,Barikaab Dab,Bati Kot,Nangarhar,6,7,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,BATIKOT,10537181.0,AF-NAN,BATIKOT,Batī Kōṯ,Bati Kot,ADM2,34.289385,70.756531,ARI,6272532.0,AF-NAN,ARI,Arī,Ari,MT,34.023232,70.646294
AFG0054,26/06/2015,unclear,Unknown,Nuristan,6,6,0,0,0,0,0,0,NURISTAN,6240774.0,AF-NUR,NURISTAN,Nūristān,Nuristan,ADM1,35.3,70.833333,,,,,,,,,,,,,,,,,,
AFG0055,27/06/2015,unclear,unclear,Paktika,1,1,0,0,0,0,0,0,PAKTIKA,-3386222.0,AF-PKA,PAKTIKA,Paktīkā,Paktika,ADM1,32.416667,68.75,,,,,,,,,,,,,,,,,,
AFG0056,27/06/2015,Mardish,Want Waigal,Nuristan,5,5,0,0,0,0,3,3,NURISTAN,6240774.0,AF-NUR,NURISTAN,Nūristān,Nuristan,ADM1,35.3,70.833333,unclear,,,,,,,,,MIRDISH,6169208.0,AF-NUR,MIRDISH,Mīrdīsh,Mirdish,PPL,35.414128,71.398396
AFG0057,30/06/2015,Machi Megi,Lal Pura,Nangarhar,4,14,0,0,0,0,12,12,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,LALPUR,10537204.0,AF-NAN,LALPUR,La‘lpūr,La`lpur,ADM2,34.333393,71.024591,unclear,,,,,,,,
AFG0058,04/07/2015,unclear,Ghanikhel,Nangarhar,12,12,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,unclear,,,,,,,,,,,,,,,,,
AFG0059,04/07/2015,unclear,Chappa Dara,Kunar,1,1,0,0,0,0,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,CHAPAHDARAH,10537888.0,AF-KNR,CHAPAHDARAH,Chapah Darah,Chapah Darah,ADM2,34.959001,70.703226,,,,,,,,,
AFG0060,04/07/2015,unclear,Dara I Pech,Nangarhar,0,0,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,unclear,10537891.0,AF-KNR,DARAHYEPECH,Darah-ye Pēch,Darah-ye Pech,ADM2,34.953068,70.916381,,,,,,,,,
AFG0061,05/07/2015,unclear,Chaparhar,Nangarhar,3,3,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,CHAPARHAR,10537183.0,AF-NAN,CHAPARHAR,Chaparhār,Chaparhar,ADM2,34.290801,70.373343,,,,,,,,,
AFG0062,06/07/2015,unclear,Achin,Nangarhar,12,12,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0063,06/07/2015,unclear,Achin,Nangarhar,13,37,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0064,07/07/2015,unclear,Achin,Nangarhar,11,49,0,0,0,0,0,4,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0065,07/07/2015,unclear,Achin,Nangarhar,18,18,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0066,07/07/2015,unclear,Haska Meena,Nangarhar,25,25,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,unclear,,,,,,,,,,,,,,,,,
AFG0067,07/07/2015,unclear,Bati Kot,Nangarhar,4,4,0,0,0,0,2,2,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,BATIKOT,10537181.0,AF-NAN,BATIKOT,Batī Kōṯ,Bati Kot,ADM2,34.289385,70.756531,,,,,,,,,
AFG0068,08/07/2015,Tangi,Dih Bala,Nangarhar,25,52,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,DEHBALA,10537185.0,AF-NAN,DEHBALA,Deh Bālā,Deh Bala,ADM2,34.088452,70.443818,TANGAI,-3394648.0,AF-NAN,TANGAI,Tangaī,Tangai,PPL,34.089191,70.523857
AFG0069,10/07/2015,unclear,Achin,Nangarhar,30,31,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0070,11/07/2015,unclear,Bermal,Paktika,3,3,0,0,0,0,0,0,PAKTIKA,-3386222.0,AF-PKA,PAKTIKA,Paktīkā,Paktika,ADM1,32.416667,68.75,BERMAL,10537704.0,AF-PKA,BERMAL,Bêrmal,Bermal,ADM2,32.71433,69.275053,,,,,,,,,
AFG0071,12/07/2015,unclear,Achin,Nangarhar,12,12,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0072,14/07/2015,unclear,Haska Mina,Nangarhar,28,28,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,unclear,,,,,,,,,,,,,,,,,
AFG0073,16/07/2015,unclear,Tor Khail,Wardak,8,16,0,0,0,0,0,0,WARDAK,-3395709.0,AF-WAR,WARDAK,Wardak,Wardak,ADM1,34.25,68.0,unclear,,,,,,,,,,,,,,,,,
AFG0074,16/07/2015,unclear,Haska Mina,Nangarhar,6,6,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,unclear,,,,,,,,,,,,,,,,,
AFG0075,20/07/2015,Cheltan,Baraki Barak,Logar,7,10,0,0,0,0,5,6,LOGAR,-3382874.0,AF-LOG,LOGAR,Lōgar,Logar,ADM1,34.0,69.25,BARAKIBARAK,10537174.0,AF-LOG,BARAKIBARAK,Barakī Barak,Baraki Barak,ADM2,33.929914,68.885233,CEHELTAN,-3372173.0,AF-LOG,CEHELTAN,Čeheltan,Ceheltan,PPL,33.940277,68.883281
AFG0076,26/07/2015,Chaknawr,Lal Pura,Nangarhar,5,6,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,LALPUR,10537204.0,AF-NAN,LALPUR,La‘lpūr,La`lpur,ADM2,34.333393,71.024591,CHAKNAWRI,9102596.0,AF-NAN,CHAKNAWRI,Chaknawri,Chaknawri,PPL,34.435432,70.423744
AFG0077,29/07/2015,Harun Baba,Haska Mina and Pachiragam,Nangarhar,12,20,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,,,,,,,,,,HARUNBABA,9101629.0,AF-NAN,HARUNBABA,Hārūn Bābā,Harun Baba,SHRN,34.108501,70.37085
AFG0078,02/08/2015,Cholzi,Baraki Barak,Logar,4,4,0,0,0,0,0,0,LOGAR,-3382874.0,AF-LOG,LOGAR,Lōgar,Logar,ADM1,34.0,69.25,BARAKIBARAK,10537174.0,AF-LOG,BARAKIBARAK,Barakī Barak,Baraki Barak,ADM2,33.929914,68.885233,unclear,,,,,,,,
AFG0079,04/08/2015,unclear,unclear,unclear,56,66,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG0080,08/08/2015,Gorgori,Haska Mina,Nangarhar,10,10,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,unclear,,,,,,,,,unclear,,,,,,,,
AFG0081,09/08/2015,unclear,Nazyan,Nangarhar,2,6,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,NAZIYAN,10537206.0,AF-NAN,NAZIYAN,Nāziyān,Naziyan,ADM2,34.055907,70.825766,,,,,,,,,
AFG0082,10/08/2015,Shonkorok Valley,Shegal,Kunar,3,3,0,0,0,0,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,unclear,,,,,,,,,OR,10521454.0,AF-KNR,OR,Ōr,Or,PPL,35.080202,71.231282
AFG0083,17/08/2015,unclear,Day Mirdad,Wardak,4,5,0,0,0,0,0,0,WARDAK,-3395709.0,AF-WAR,WARDAK,Wardak,Wardak,ADM1,34.25,68.0,DAYMIRDAD,10537265.0,AF-WAR,DAYMIRDAD,Dāymīrdād,Daymirdad,ADM2,34.21865,68.305428,,,,,,,,,
