,matched_sort_Adm_2,Strike ID,Date,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Maximum reported injured,matched_sort_Adm_2_ufi,matched_sort_Adm_2_adm1,matched_sort_Adm_2_full_name,matched_sort_Adm_2_full_nm_nd,matched_sort_Adm_2_lat_dd,matched_sort_Adm_2_long_dd,reviewed,options
0,BAJAUR,4,"['13/01/2006', '30/10/2006', '14/05/2008', '24/10/2009']","[13, 81, 12, 20]","[22, 83, 20, 30]","[10, 80, 4, 0]","[18, 82, 6, 0]","[5, 68, 1, 0]","[6, 70, 4, 0]","[0, 3, 9, 8]","[0, 3, 9, 8]",-2755560.0,PK-KP,Bajaur,Bajaur,34.748981,71.501525,,"[('BAJAUR', 100, 91), ('RAJANPUR', 71, 54), ('PANJGUR', 62, 18), ('BAHAWALPUR', 62, 57), ('BHAKKAR', 62, 66)]"
1,BANNU,3,"['03/12/2007', '19/11/2008', '15/03/2009']","[0, 3, 2]","[0, 6, 6]","[0, 0, 0]","[0, 3, 0]","[0, 0, 0]","[0, 0, 0]","[1, 7, 3]","[1, 7, 3]",-2755886.0,PK-KP,Bannu,Bannu,32.973939,70.621737,,"[('BANNU', 100, 93), ('BADIN', 60, 42), ('HANGU', 60, 95), ('BAJAUR', 55, 91), ('RAJANPUR', 54, 54)]"
2,CHAGAI,1,['21/05/2016'],[2],[2],[1],[1],[0],[0],[0],[0],-2757413.0,PK-BA,Chagai,Chagai,28.979573,63.282631,,"[('CHAGAI', 100, 7), ('CHAKWAL', 62, 70), ('SHANGLA', 62, 113), ('DERAGHAZIKHAN', 60, 55), ('CHARSADDA', 60, 99)]"
3,HANGU,2,"['21/11/2013', '13/06/2017']","[6, 1]","[9, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 0]","[9, 3]",10740299.0,PK-KP,Hangu,Hangu,33.424741,70.84825,,"[('HANGU', 100, 95), ('JHANG', 80, 73), ('DERAISMAILKHAN', 68, 84), ('PANJGUR', 67, 18), ('SHANGLA', 67, 113)]"
4,KHYBER,6,"['15/05/2010', '16/12/2010', '17/12/2010', '17/12/2010', '17/12/2010', '11/10/2014']","[5, 7, 7, 11, 32, 4]","[15, 7, 15, 15, 32, 6]","[0, 0, 0, 0, 2, 0]","[2, 0, 0, 0, 2, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[15, 0, 7, 2, 0, 2]","[15, 0, 11, 2, 0, 2]",-2765835.0,PK-KP,Khyber,Khyber,33.956536,71.069551,,"[('KHYBER', 100, 90), ('HYDERABAD', 60, 40), ('BUNER', 55, 109), ('KHARAN', 50, 12), ('TANDOALLAHYAR', 50, 41)]"
5,KURRAM,11,"['16/02/2009', '12/03/2009', '27/08/2010', '27/08/2010', '27/08/2010', '20/06/2011', '20/06/2011', '18/03/2015', '22/02/2016', '02/03/2017', '15/09/2017']","[18, 14, 3, 0, 2, 5, 2, 3, 4, 2, 3]","[31, 26, 9, 0, 3, 7, 5, 3, 5, 2, 3]","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 3, 7, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 9, 2, 0, 0, 0, 0, 0, 1, 0, 1]","[7, 50, 2, 0, 0, 3, 0, 0, 4, 0, 2]",-2766911.0,PK-KP,Kurram,Kurram,33.711576,70.323675,,"[('KURRAM', 100, 88), ('SHEIKHPURA', 60, 5), ('KASUR', 55, 80), ('KARAK', 55, 96), ('OKARA', 55, 123)]"
6,NORTHWAZIRISTAN,304,"['08/05/2005', '05/11/2005', '01/12/2005', '27/04/2007', '19/06/2007', '02/11/2007', '29/01/2008', '30/08/2008', '02/09/2008', '04/09/2008', '05/09/2008', '08/09/2008', '12/09/2008', '03/10/2008', '03/10/2008', '09/10/2008', '11/10/2008', '23/10/2008', '31/10/2008', '07/11/2008', '14/11/2008', '22/11/2008', '29/11/2008', '05/12/2008', '15/12/2008', '23/01/2009', '26/03/2009', '04/04/2009', '16/05/2009', '17/07/2009', '21/08/2009', '07/09/2009', '08/09/2009', '14/09/2009', '24/09/2009', '29/09/2009', '30/09/2009', '15/10/2009', '21/10/2009', '05/11/2009', '18/11/2009', '20/11/2009', '08/12/2009', '17/12/2009', '17/12/2009', '18/12/2009', '26/12/2009', '31/12/2009', '01/01/2010', '03/01/2010', '06/01/2010', '06/01/2010', '08/01/2010', '09/01/2010', '09/01/2010', '15/01/2010', '15/01/2010', '17/01/2010', '19/01/2010', '29/01/2010', '02/02/2010', '02/02/2010', '02/02/2010', '02/02/2010', '14/02/2010', '15/02/2010', '17/02/2010', '18/02/2010', '24/02/2010', '08/03/2010', '10/03/2010', '10/03/2010', '16/03/2010', '17/03/2010', '17/03/2010', '21/03/2010', '23/03/2010', '27/03/2010', '31/03/2010', '12/04/2010', '14/04/2010', '16/04/2010', '24/04/2010', '26/04/2010', '03/05/2010', '09/05/2010', '11/05/2010', '11/05/2010', '21/05/2010', '10/06/2010', '11/06/2010', '19/06/2010', '26/06/2010', '27/06/2010', '15/07/2010', '25/07/2010', '25/07/2010', '14/08/2010', '21/08/2010', '23/08/2010', '23/08/2010', '03/09/2010', '03/09/2010', '04/09/2010', '06/09/2010', '08/09/2010', '08/09/2010', '08/09/2010', '09/09/2010', '12/09/2010', '14/09/2010', '14/09/2010', '15/09/2010', '15/09/2010', '19/09/2010', '20/09/2010', '25/09/2010', '26/09/2010', '26/09/2010', '26/09/2010', '27/09/2010', '02/10/2010', '02/10/2010', '04/10/2010', '06/10/2010', '06/10/2010', '07/10/2010', '08/10/2010', '08/10/2010', '10/10/2010', '13/10/2010', '15/10/2010', '15/10/2010', '18/10/2010', '27/10/2010', '27/10/2010', '28/10/2010', '01/11/2010', '03/11/2010', '03/11/2010', '03/11/2010', '07/11/2010', '07/11/2010', '11/11/2010', '13/11/2010', '16/11/2010', '19/11/2010', '21/11/2010', '22/11/2010', '26/11/2010', '28/11/2010', '06/12/2010', '06/12/2010', '10/12/2010', '14/12/2010', '27/12/2010', '27/12/2010', '28/12/2010', '28/12/2010', '28/12/2010', '31/12/2010', '01/01/2011', '01/01/2011', '01/01/2011', '01/01/2011', '07/01/2011', '12/01/2011', '18/01/2011', '23/01/2011', '23/01/2011', '23/01/2011', '21/02/2011', '24/02/2011', '09/03/2011', '11/03/2011', '11/03/2011', '13/03/2011', '14/03/2011', '16/03/2011', '17/03/2011', '22/04/2011', '06/05/2011', '12/05/2011', '13/05/2011', '16/05/2011', '16/05/2011', '20/05/2011', '23/05/2011', '15/06/2011', '05/07/2011', '11/07/2011', '12/07/2011', '12/07/2011', '12/07/2011', '20/07/2011', '02/08/2011', '10/08/2011', '16/08/2011', '22/08/2011', '11/09/2011', '23/09/2011', '13/10/2011', '14/10/2011', '27/10/2011', '30/10/2011', '31/10/2011', '03/11/2011', '15/11/2011', '17/11/2011', '10/01/2012', '12/01/2012', '23/01/2012', '23/01/2012', '08/02/2012', '09/02/2012', '16/02/2012', '16/02/2012', '30/03/2012', '29/04/2012', '05/05/2012', '23/05/2012', '24/05/2012', '26/05/2012', '28/05/2012', '28/05/2012', '04/06/2012', '13/06/2012', '14/06/2012', '26/06/2012', '01/07/2012', '06/07/2012', '23/07/2012', '29/07/2012', '18/08/2012', '19/08/2012', '19/08/2012', '21/08/2012', '24/08/2012', '24/08/2012', '24/08/2012', '01/09/2012', '21/09/2012', '24/09/2012', '01/10/2012', '10/10/2012', '24/10/2012', '06/12/2012', '09/12/2012', '21/12/2012', '29/12/2012', '03/01/2013', '08/01/2013', '08/01/2013', '10/01/2013', '06/02/2013', '10/03/2013', '22/03/2013', '14/04/2013', '29/05/2013', '07/06/2013', '03/07/2013', '13/07/2013', '28/07/2013', '31/08/2013', '06/09/2013', '29/09/2013', '30/09/2013', '31/10/2013', '01/11/2013', '29/11/2013', '25/12/2013', '11/06/2014', '12/06/2014', '18/06/2014', '10/07/2014', '16/07/2014', '19/07/2014', '05/08/2014', '24/09/2014', '07/10/2014', '08/10/2014', '09/10/2014', '11/10/2014', '11/11/2014', '20/11/2014', '26/11/2014', '07/12/2014', '20/12/2014', '26/12/2014', '26/12/2014', '04/01/2015', '15/01/2015', '19/01/2015', '28/01/2015', '12/04/2015', '16/05/2015', '18/05/2015', '01/06/2015', '06/06/2015', '06/08/2015', '01/09/2015', '09/01/2016', '26/04/2017', '24/05/2017']","[2, 8, 6, 3, 20, 5, 12, 6, 0, 5, 5, 17, 12, 3, 17, 5, 4, 8, 4, 11, 11, 4, 2, 3, 2, 7, 4, 13, 25, 5, 17, 5, 10, 5, 10, 4, 6, 3, 3, 4, 3, 3, 3, 2, 12, 5, 13, 3, 2, 5, 5, 5, 5, 4, 15, 5, 6, 14, 5, 2, 23, 0, 0, 9, 5, 4, 4, 3, 5, 9, 7, 7, 7, 3, 5, 5, 6, 4, 5, 13, 4, 3, 7, 3, 4, 5, 8, 7, 11, 2, 10, 16, 2, 5, 9, 14, 4, 13, 4, 20, 5, 6, 2, 7, 3, 5, 3, 10, 3, 5, 11, 1, 11, 4, 3, 3, 2, 4, 3, 2, 3, 8, 7, 5, 5, 3, 4, 4, 5, 4, 6, 4, 3, 6, 2, 2, 4, 5, 4, 4, 4, 8, 3, 5, 4, 20, 2, 5, 3, 2, 0, 3, 2, 4, 3, 18, 4, 5, 5, 9, 4, 8, 4, 4, 4, 1, 3, 3, 2, 2, 4, 7, 4, 5, 4, 4, 4, 3, 3, 26, 20, 7, 5, 3, 4, 3, 4, 4, 5, 4, 4, 12, 13, 1, 4, 3, 8, 2, 3, 1, 3, 1, 3, 4, 4, 2, 2, 3, 7, 1, 5, 2, 0, 9, 3, 5, 8, 3, 3, 8, 1, 5, 1, 4, 2, 14, 2, 1, 4, 6, 13, 11, 4, 5, 4, 2, 4, 13, 0, 0, 4, 3, 3, 2, 3, 1, 2, 2, 3, 4, 3, 4, 0, 3, 3, 1, 1, 4, 3, 7, 16, 2, 5, 3, 5, 3, 1, 0, 4, 2, 3, 4, 6, 4, 6, 15, 11, 5, 5, 2, 2, 3, 2, 4, 5, 4, 4, 4, 4, 3, 6, 5, 5, 6, 4, 4, 3, 4, 7, 4, 5, 5, 7, 2]","[2, 8, 6, 4, 34, 10, 15, 11, 10, 7, 12, 23, 15, 3, 21, 9, 5, 11, 25, 16, 13, 6, 3, 4, 3, 15, 5, 15, 40, 6, 21, 8, 15, 5, 12, 9, 9, 4, 3, 6, 6, 14, 4, 2, 16, 8, 20, 7, 3, 5, 7, 9, 6, 5, 18, 10, 10, 20, 9, 15, 24, 0, 0, 9, 7, 5, 4, 5, 13, 9, 8, 7, 11, 5, 5, 8, 6, 4, 6, 13, 5, 4, 9, 8, 6, 10, 14, 15, 11, 7, 15, 17, 4, 6, 14, 32, 12, 14, 6, 20, 7, 9, 4, 8, 6, 10, 4, 10, 6, 7, 12, 4, 15, 7, 9, 6, 4, 5, 5, 3, 4, 10, 14, 9, 11, 5, 4, 6, 8, 9, 14, 6, 5, 7, 5, 4, 8, 6, 5, 5, 5, 9, 6, 8, 4, 20, 4, 9, 6, 4, 4, 5, 4, 4, 4, 22, 4, 7, 12, 10, 8, 10, 6, 5, 4, 6, 6, 7, 5, 3, 6, 14, 7, 5, 12, 4, 7, 6, 5, 42, 26, 18, 8, 5, 10, 6, 6, 7, 6, 6, 12, 25, 15, 9, 4, 4, 25, 7, 7, 5, 8, 6, 6, 6, 6, 4, 3, 7, 9, 4, 9, 5, 2, 10, 8, 6, 15, 4, 6, 10, 5, 12, 4, 10, 5, 18, 4, 4, 7, 9, 24, 14, 7, 12, 7, 3, 25, 22, 0, 0, 6, 4, 8, 4, 6, 1, 11, 4, 6, 5, 6, 9, 9, 6, 5, 3, 4, 6, 7, 11, 18, 3, 8, 4, 7, 6, 4, 5, 7, 3, 4, 6, 10, 8, 7, 24, 15, 7, 11, 4, 4, 4, 4, 7, 8, 9, 6, 6, 5, 4, 10, 7, 7, 7, 4, 7, 6, 5, 9, 7, 6, 5, 11, 3]","[0, 3, 2, 3, 0, 0, 4, 2, 0, 0, 5, 11, 3, 3, 7, 1, 0, 7, 1, 6, 3, 0, 0, 0, 0, 9, 0, 8, 9, 0, 9, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 6, 5, 6, 3, 0, 1, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 4, 0, 0, 0, 0, 0, 0, 5, 8, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 19, 5, 6, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 8, 3, 4, 34, 0, 6, 9, 0, 0, 7, 20, 5, 3, 14, 9, 0, 10, 20, 11, 12, 1, 3, 0, 3, 11, 5, 13, 9, 0, 13, 3, 5, 0, 12, 4, 0, 0, 0, 0, 0, 3, 0, 0, 6, 5, 6, 3, 0, 2, 6, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0, 0, 0, 4, 6, 13, 0, 0, 0, 0, 2, 4, 4, 0, 10, 4, 0, 0, 0, 0, 7, 0, 0, 7, 4, 9, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 5, 0, 5, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 6, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 9, 0, 3, 0, 4, 0, 2, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 5, 0, 0, 0, 0, 41, 9, 6, 0, 0, 0, 0, 0, 0, 6, 3, 0, 0, 4, 1, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 6, 0, 0, 0, 0, 18, 14, 3, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0]","[0, 2, 2, 0, 0, 0, 2, 1, 0, 0, 3, 5, 2, 1, 3, 1, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 6, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 3, 2, 0, 0, 0, 3, 4, 0, 0, 4, 8, 2, 1, 3, 4, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 6, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 3, 10, 6, 1, 2, 0, 3, 0, 14, 14, 5, 0, 2, 2, 6, 0, 17, 2, 6, 2, 2, 3, 1, 5, 1, 2, 4, 2, 2, 4, 2, 5, 2, 2, 7, 8, 8, 2, 2, 3, 0, 0, 4, 12, 2, 3, 2, 5, 3, 3, 5, 7, 3, 0, 4, 4, 4, 0, 0, 0, 0, 4, 0, 2, 4, 6, 2, 12, 0, 2, 4, 0, 0, 3, 5, 2, 2, 1, 2, 0, 3, 0, 4, 12, 4, 7, 3, 10, 10, 1, 4, 3, 7, 2, 5, 2, 15, 3, 2, 2, 12, 1, 2, 1, 2, 3, 2, 4, 4, 1, 3, 0, 0, 0, 2, 1, 0, 0, 2, 2, 2, 4, 3, 2, 0, 0, 3, 0, 3, 0, 1, 1, 1, 0, 2, 0, 0, 0, 2, 1, 5, 1, 0, 1, 0, 2, 0, 0, 3, 0, 2, 0, 0, 0, 2, 3, 6, 0, 0, 0, 0, 4, 0, 2, 3, 0, 0, 3, 10, 3, 2, 0, 0, 5, 0, 0, 9, 5, 4, 1, 0, 2, 0, 0, 2, 0, 5, 2, 0, 0, 3, 2, 0, 3, 2, 3, 1, 3, 4, 0, 3, 2, 3, 3, 2, 3, 2, 2, 1, 0, 2, 3, 4, 3, 3, 1, 1, 1, 3, 1, 4, 0, 3, 0, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 4, 0, 0, 2, 2, 2, 0, 3, 6, 1, 0, 2, 2, 1, 1, 1, 0, 1, 1, 1, 2, 1, 3, 5, 0, 2, 1, 3, 1, 2, 3, 2, 1, 1, 0, 4, 2, 2, 4, 0, 2, 0, 5, 1, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 4, 2, 2, 2, 2, 0, 4, 2, 4, 2, 0, 0]","[0, 1, 0, 9, 15, 12, 2, 8, 1, 4, 0, 25, 14, 5, 0, 2, 2, 11, 0, 17, 2, 6, 3, 2, 3, 1, 5, 1, 2, 6, 2, 7, 5, 3, 5, 6, 5, 7, 8, 8, 15, 12, 3, 0, 0, 5, 12, 2, 4, 2, 5, 3, 3, 5, 14, 3, 0, 4, 4, 4, 0, 0, 0, 0, 4, 0, 3, 4, 6, 2, 12, 0, 2, 4, 0, 0, 3, 5, 2, 3, 3, 2, 0, 3, 0, 4, 12, 4, 10, 3, 12, 18, 3, 4, 3, 12, 4, 6, 2, 15, 12, 3, 2, 12, 1, 2, 2, 5, 5, 3, 4, 4, 5, 3, 0, 0, 0, 2, 2, 0, 0, 4, 2, 2, 4, 3, 2, 0, 0, 3, 0, 3, 0, 6, 1, 1, 0, 2, 0, 0, 0, 2, 4, 6, 1, 0, 1, 0, 3, 0, 0, 3, 0, 2, 0, 0, 0, 2, 3, 6, 0, 0, 0, 0, 4, 0, 15, 3, 0, 0, 3, 10, 2, 3, 0, 0, 5, 0, 0, 14, 10, 4, 1, 0, 4, 0, 0, 2, 0, 5, 2, 0, 0, 5, 2, 0, 8, 2, 3, 3, 4, 4, 0, 3, 3, 3, 3, 4, 5, 2, 3, 3, 0, 12, 3, 7, 3, 3, 3, 3, 2, 4, 2, 4, 0, 6, 0, 3, 7, 3, 22, 11, 4, 9, 3, 2, 2, 14, 0, 0, 3, 3, 2, 0, 3, 9, 6, 0, 2, 2, 1, 4, 4, 0, 1, 1, 1, 2, 4, 4, 5, 0, 4, 3, 7, 3, 4, 3, 2, 2, 1, 0, 4, 4, 3, 6, 0, 3, 0, 5, 3, 0, 0, 3, 3, 3, 2, 0, 0, 0, 0, 0, 6, 4, 2, 2, 3, 0, 4, 3, 4, 2, 0, 0]",-2770669.0,PK-KP,North Waziristan,North Waziristan,32.947108,69.982094,,"[('NORTHWAZIRISTAN', 100, 87), ('SOUTHWAZIRISTAN', 87, 86), ('TANK', 77, 92), ('KOHISTAN', 61, 106), ('ZIARAT', 60, 14)]"
7,ORAKZAI,2,"['01/04/2009', '11/10/2012']","[10, 16]","[14, 26]","[5, 0]","[5, 2]","[3, 0]","[3, 0]","[4, 5]","[16, 15]",-2770845.0,PK-KP,Orakzai,Orakzai,33.697636,70.986168,,"[('ORAKZAI', 100, 89), ('LORALAI', 71, 21), ('NORTHWAZIRISTAN', 51, 87), ('KARAK', 50, 96), ('OKARA', 50, 123)]"
