country_code,Strike ID,Date,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Maximum reported injured
YE,326,"['03/11/2002', '17/12/2009', '17/12/2009', '24/12/2009', '12/01/2010', '15/01/2010', '20/01/2010', '31/01/2010', '14/03/2010', '15/03/2010', '24/05/2010', '05/05/2011', '03/06/2011', '10/06/2011', '10/06/2011', '18/06/2011', '14/07/2011', '14/07/2011', '27/07/2011', '01/08/2011', '24/08/2011', '24/08/2011', '25/08/2011', '31/08/2011', '05/09/2011', '05/09/2011', '07/09/2011', '21/09/2011', '21/09/2011', '30/09/2011', '05/10/2011', '14/10/2011', '14/10/2011', '14/10/2011', '14/10/2011', '22/12/2011', '31/01/2012', '31/01/2012', '09/03/2012', '10/03/2012', '11/03/2012', '13/03/2012', '18/03/2012', '18/03/2012', '22/03/2012', '30/03/2012', '07/04/2012', '08/04/2012', '11/04/2012', '14/04/2012', '16/04/2012', '18/04/2012', '21/04/2012', '22/04/2012', '23/04/2012', '23/04/2012', '26/04/2012', '29/04/2012', '30/04/2012', '30/04/2012', '02/05/2012', '06/05/2012', '10/05/2012', '10/05/2012', '12/05/2012', '12/05/2012', '12/05/2012', '14/05/2012', '14/05/2012', '14/05/2012', '15/05/2012', '16/05/2012', '17/05/2012', '17/05/2012', '19/05/2012', '19/05/2012', '20/05/2012', '28/05/2012', '28/05/2012', '01/06/2012', '07/06/2012', '07/06/2012', '07/06/2012', '11/06/2012', '13/06/2012', '13/06/2012', '15/06/2012', '15/06/2012', '19/06/2012', '20/06/2012', '20/06/2012', '25/06/2012', '03/07/2012', '04/07/2012', '23/07/2012', '04/08/2012', '06/08/2012', '07/08/2012', '28/08/2012', '29/08/2012', '31/08/2012', '02/09/2012', '05/09/2012', '10/09/2012', '20/09/2012', '04/10/2012', '18/10/2012', '21/10/2012', '28/10/2012', '07/11/2012', '24/12/2012', '24/12/2012', '28/12/2012', '29/12/2012', '01/01/2013', '04/01/2013', '19/01/2013', '19/01/2013', '19/01/2013', '20/01/2013', '21/01/2013', '22/01/2013', '23/01/2013', '23/01/2013', '17/04/2013', '21/04/2013', '18/05/2013', '20/05/2013', '01/06/2013', '09/06/2013', '27/07/2013', '30/07/2013', '01/08/2013', '06/08/2013', '07/08/2013', '08/08/2013', '08/08/2013', '08/08/2013', '10/08/2013', '30/08/2013', '19/11/2013', '26/11/2013', '09/12/2013', '12/12/2013', '27/12/2013', '31/12/2013', '06/01/2014', '08/01/2014', '15/01/2014', '24/01/2014', '03/02/2014', '02/03/2014', '03/03/2014', '03/03/2014', '05/03/2014', '10/03/2014', '12/03/2014', '01/04/2014', '19/04/2014', '20/04/2014', '21/04/2014', '12/05/2014', '04/06/2014', '13/06/2014', '21/06/2014', '09/08/2014', '16/08/2014', '11/09/2014', '25/09/2014', '26/09/2014', '15/10/2014', '24/10/2014', '26/10/2014', '04/11/2014', '12/11/2014', '26/11/2014', '06/12/2014', '06/12/2014', '26/01/2015', '31/01/2015', '02/02/2015', '20/02/2015', '28/02/2015', '01/03/2015', '12/04/2015', '17/04/2015', '19/04/2015', '21/04/2015', '08/05/2015', '10/05/2015', '11/05/2015', '16/05/2015', '22/05/2015', '02/06/2015', '09/06/2015', '25/06/2015', '26/06/2015', '26/06/2015', '03/07/2015', '11/07/2015', '29/07/2015', '12/08/2015', '21/08/2015', '23/08/2015', '26/08/2015', '09/09/2015', '11/09/2015', '12/09/2015', '21/09/2015', '22/12/2015', '15/01/2016', '19/01/2016', '03/02/2016', '03/02/2016', '15/02/2016', '29/02/2016', '04/03/2016', '22/03/2016', '26/03/2016', '26/03/2016', '28/03/2016', '30/03/2016', '30/03/2016', '03/04/2016', '05/04/2016', '23/04/2016', '25/04/2016', '25/04/2016', '28/04/2016', '19/05/2016', '09/06/2016', '10/06/2016', '12/06/2016', '01/07/2016', '04/07/2016', '08/07/2016', '10/07/2016', '16/07/2016', '04/08/2016', '24/08/2016', '30/08/2016', '04/09/2016', '13/09/2016', '20/09/2016', '22/09/2016', '23/09/2016', '29/09/2016', '06/10/2016', '12/10/2016', '18/10/2016', '21/10/2016', '21/11/2016', '24/11/2016', '30/11/2016', '13/12/2016', '29/12/2016', '08/01/2017', '20/01/2017', '21/01/2017', '22/01/2017', '28/01/2017', '30/01/2017', '02/03/2017', '03/03/2017', '04/03/2017', '06/03/2017', '31/03/2017', '02/04/2017', '18/04/2017', '23/04/2017', '24/04/2017', '29/04/2017', '29/04/2017', '23/05/2017', '16/06/2017', '01/07/2017', '13/08/2017', '09/09/2017', '16/09/2017', '04/10/2017', '08/10/2017', '16/10/2017', '19/10/2017', '19/10/2017', '25/10/2017', '02/11/2017', '10/11/2017', '11/11/2017', '12/11/2017', '19/11/2017', '20/11/2017', '23/11/2017', '25/11/2017', '26/11/2017', '15/12/2017', '19/12/2017', '01/01/2018', '26/01/2018', '29/01/2018', '11/02/2018', '16/02/2018', '28/02/2018', '05/03/2018', '07/03/2018', '08/03/2018', '09/03/2018', '22/03/2018', '26/03/2018', '29/03/2018', '11/04/2018', '23/04/2018', '30/04/2018', '14/05/2018', '23/06/2018', '30/06/2018', '22/07/2018', '24/07/2018', '14/08/2018', '09/09/2018', '18/09/2018', '25/11/2018', '01/01/2019', '31/03/2019', '24/06/2019', '02/01/2020', '02/01/2020']","[6, 55, 0, 30, 1, 0, 2, 0, 2, 7, 3, 2, 7, 1, 2, 0, 6, 0, 5, 13, 30, 6, 8, 30, 3, 9, 3, 4, 6, 4, 5, 0, 7, 15, 2, 1, 10, 0, 23, 24, 3, 4, 14, 8, 29, 5, 0, 16, 10, 3, 5, 6, 12, 4, 3, 0, 3, 3, 4, 3, 10, 2, 5, 2, 6, 10, 6, 10, 6, 0, 14, 16, 2, 5, 3, 2, 0, 3, 5, 11, 2, 3, 5, 16, 10, 9, 5, 5, 3, 1, 5, 3, 2, 3, 5, 3, 7, 2, 2, 5, 8, 12, 4, 6, 2, 3, 7, 4, 4, 2, 2, 3, 2, 3, 1, 3, 0, 2, 4, 3, 2, 3, 4, 3, 4, 2, 4, 2, 7, 2, 4, 3, 3, 4, 6, 3, 2, 3, 2, 4, 5, 12, 3, 12, 1, 2, 0, 2, 1, 3, 0, 2, 1, 2, 2, 1, 2, 3, 13, 24, 3, 4, 3, 5, 0, 3, 3, 4, 4, 2, 4, 3, 12, 9, 6, 7, 9, 11, 3, 4, 3, 2, 3, 2, 3, 2, 2, 5, 3, 1, 4, 3, 3, 5, 3, 4, 4, 4, 4, 3, 4, 5, 3, 4, 5, 3, 4, 4, 2, 4, 3, 2, 6, 3, 3, 3, 4, 50, 8, 6, 5, 2, 0, 0, 0, 2, 3, 2, 4, 4, 2, 2, 2, 3, 2, 1, 0, 2, 2, 4, 3, 6, 5, 2, 2, 3, 2, 2, 0, 3, 5, 1, 2, 3, 4, 2, 1, 1, 3, 1, 39, 2, 2, 1, 2, 7, 0, 0, 3, 3, 0, 4, 3, 7, 2, 2, 0, 2, 0, 1, 5, 50, 5, 0, 9, 2, 2, 1, 2, 2, 5, 2, 5, 3, 1, 1, 0, 7, 0, 6, 2, 0, 1, 1, 0, 6, 5, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 5, 1, 0, 0, 0, 0]","[6, 58, 0, 34, 2, 6, 2, 0, 3, 20, 4, 2, 7, 1, 3, 0, 50, 0, 5, 16, 30, 6, 8, 30, 7, 11, 10, 4, 7, 4, 5, 0, 9, 17, 2, 1, 14, 0, 34, 24, 6, 5, 18, 8, 30, 5, 8, 16, 14, 7, 7, 10, 17, 4, 3, 4, 3, 3, 4, 3, 15, 4, 12, 4, 7, 10, 10, 10, 6, 0, 42, 16, 3, 6, 5, 2, 9, 5, 5, 12, 2, 3, 5, 16, 18, 9, 5, 7, 3, 1, 30, 3, 5, 13, 5, 5, 7, 3, 3, 5, 8, 12, 6, 15, 4, 6, 9, 4, 4, 2, 3, 7, 3, 4, 1, 3, 0, 4, 6, 3, 4, 5, 4, 5, 4, 2, 9, 2, 8, 7, 9, 4, 5, 4, 8, 8, 7, 5, 5, 6, 5, 12, 3, 17, 6, 6, 0, 2, 1, 4, 4, 3, 1, 4, 4, 4, 3, 3, 21, 31, 4, 6, 4, 6, 0, 3, 3, 5, 5, 3, 4, 10, 20, 20, 8, 7, 10, 11, 3, 4, 6, 3, 4, 3, 7, 2, 6, 7, 3, 4, 4, 3, 5, 20, 3, 5, 4, 4, 4, 10, 5, 5, 3, 4, 5, 6, 4, 5, 2, 4, 3, 2, 6, 3, 3, 3, 4, 71, 8, 6, 5, 5, 0, 0, 0, 2, 6, 10, 4, 4, 2, 2, 3, 6, 3, 1, 0, 4, 4, 5, 3, 9, 5, 2, 3, 5, 2, 2, 0, 8, 5, 1, 2, 3, 4, 2, 1, 1, 6, 3, 39, 2, 12, 8, 2, 11, 0, 0, 4, 8, 0, 5, 3, 12, 3, 2, 3, 7, 0, 2, 5, 50, 5, 0, 13, 2, 2, 1, 2, 2, 5, 2, 7, 3, 1, 1, 2, 7, 0, 6, 3, 0, 4, 1, 0, 6, 7, 0, 4, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 0, 8, 1, 0, 5, 0, 2]","[0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 2, 0, 30, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 44, 0, 0, 0, 0, 0, 0, 0, 20, 4, 0, 4, 0, 3, 0, 30, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 12, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 1, 0, 0, 5, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 8, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, 0, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 2, 0, 0, 0, 8, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 0, 0, 0, 0, 1, 1, 0, 6, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 6, 0, 0, 0, 12, 40, 0, 3, 0, 4, 2, 2, 0, 3, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 6, 0, 0, 10, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20, 5, 0, 0, 0, 0, 0, 4, 0, 0, 7, 0, 3, 0, 1, 0, 2, 4, 0, 0, 6, 0, 2, 7, 0, 2, 0, 2, 0, 0, 0, 4, 3, 3, 3, 2, 0, 0, 1, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 4, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 6, 0, 0, 0, 17, 40, 0, 3, 0, 4, 2, 24, 0, 3, 0, 7, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 24, 9, 0, 0, 10, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21, 14, 2, 0, 0, 0, 0, 4, 0, 0, 7, 0, 3, 0, 1, 0, 2, 5, 0, 0, 6, 0, 2, 7, 0, 2, 0, 2, 0, 0, 0, 11, 3, 3, 3, 4, 0, 0, 1, 3, 3, 1, 1, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 30, 0, 3, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 4, 6, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 4, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
