matched_sort_Adm_1,Strike ID,Date,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Maximum reported injured,matched_sort_Adm_1_ufi,matched_sort_Adm_1_adm1,matched_sort_Adm_1_full_name,matched_sort_Adm_1_full_nm_nd,matched_sort_Adm_1_lat_dd,matched_sort_Adm_1_long_dd
BALOCHISTAN,1,['21/05/2016'],[2],[2],[1],[1],[0],[0],[0],[0],-2755738.0,PK-BA,Balochistan,Balochistan,28.478488,65.643553
