Latitude,Longitude,town,country,strikes,deaths,injuries,civilians,children,photo_height,photo_reference,photo_width,photo_attribution
32.3273218,69.56783295,Raghzai,Pakistan,1,0,0,0,0,""
33.0020414,70.06084442,Lattaka/Najmarai, Makeen,Pakistan,1,67,27,18,10,""
32.5922382,69.61521149,Mantoi,Pakistan,1,0,0,0,0,""
32.28742287,69.99217987,Zamarai Nairai,Pakistan,1,13,35,0,0,""
32.52568415,69.85038757,Ladha,Pakistan,5,65,33,0,4,2988,CmRaAAAAWqKszL3cvo7nUqbUHIH_KTcakeAi82q8V0u6FVbkNvyk5rTbU_JK9OixGlmk5CZkWTTgd1639FP-BSH5Wc0Mib7DjbTjs46khDkLKWYCfVKuLxz50udlVrVJio9amyyZEhDPZcbde02CurKhYL-UgyySGhRNaNMf-WNItnfc1gJR7ASSl5vbUQ,5312,"<a href=""https://maps.google.com/maps/contrib/115749330981603086907/photos"">haroon rashid</a>"
32.31586172,69.62104797,Painda Khel,Pakistan,1,3,3,0,0,""
32.31586172,69.62104797,Tiyarza,Pakistan,1,0,0,0,0,600,CmRaAAAAgaPlwD7uGJraUIBJCSTNqCNpPo086kL-y2Btf99tOTI16_tRbM9CiOmqkXfK_YS8lKAnIUY9SENCl6WaNXWT9pMXUQbpQ_KAy2KollQawL7NlEGtVjQAga_630ecaJVFEhAu7zqUpRWMPTu9j-i5Zl0MGhR-9l-Yz9PLDqt4cClLEdIClJjKrQ,800,"<a href=""https://maps.google.com/maps/contrib/102152051012305598150/photos"">Khan Khan</a>"
32.70035541,70.06084442,Gariwam,Pakistan,1,5,6,0,0,""
32.99628265,70.30838013,Machi Khel,Pakistan,7,29,21,9,2,""
33.04694673,70.02033234,Darga Mandi,Pakistan,6,40,31,15,4,""
32.98879572,70.32606125,Norak,Pakistan,6,27,19,6,0,""
32.86863007,70.14118195,Spalaga,Pakistan,4,16,16,0,0,""
33.01125461,69.83167648,Shanakorah,Pakistan,1,3,5,0,0,""
33.00146554,69.52835083,Ambar Shaga,Pakistan,3,20,4,6,0,""
32.98217213,69.73880768,Babrak Ziarat,Pakistan,1,5,5,5,0,""
32.9929712,70.21207809,Ghundikala,Pakistan,1,3,4,Unknown,0,""
32.98749984,69.75631714,Sanzali,Pakistan,2,10,8,5,0,""
33.00175347,70.01415253,Tappi,Pakistan,4,18,5,10,1,""
32.99455495,69.7338295,Ismail Khel,Pakistan,2,9,5,0,0,3456,CmRaAAAAR1Z5gk3kSv_FmgHrZJ-A8AtwhZGKppQB1_rvWLSUvAL3CgBngX_9Lg83VCpukqq-Pyiere8L4Ca5JOMhh-FiYw239wsE0sYF1Vt3CjWPZS20DTTNO1QUiCWZ1JIFkresEhD_NGhKMoaUYW9syfJ1PXIdGhS_79hBCK4eCZdN9My8ZtDQ3JADmw,4608,"<a href=""https://maps.google.com/maps/contrib/104445524918363545825/photos"">FARHAD HUSSAIN</a>"
32.66539062,70.16143799,Shaktoi,Pakistan,4,55,25,0,0,""
32.93550496,70.29584885,Zanani,Pakistan,1,5,3,Unknown,0,469,CmRaAAAAc7RWR1a2KdFwrWSo8i83lS9sn7NTzJ5xFZFT6DBNxsS49O6Bsp9_0hFPRmxLChMZeixAGN1K6ZPwJpt23xLyHq7Mq-spxTATa43oYrXgNRQE5ynHCvc0zmajv5Dg-CmPEhCdmSJ9bIQaiOR7Lem202ZuGhRo32dYD7BogqbxNC1F7mMQm2BRFg,700,"<a href=""https://maps.google.com/maps/contrib/111505978439819539130/photos"">Asif Malik</a>"
32.96863543,69.70207214,Deegan,Pakistan,5,40,6,5,0,""
32.97756412,69.64164734,Pai Khel,Pakistan,3,18,3,5,0,""
32.97410796,69.7262764,Toor Narai,Pakistan,1,0,0,Unknown,0,""
32.99973794,70.1902771,Tabbi,Pakistan,3,14,11,0,0,3024,CmRaAAAAO3skdZnBALPgYWErG4z3Hks58eUvnb3s21nok1HIxDUjPzcJP4On0odI605wKh3GFDmrLZvqMMkUYUYDmsxKiR2A1vj4XOG36U3MN1V5xvE8giOj1wnThEGJT-zHr-LVEhA2qfqsgI7_e98y1OPQqqdyGhR1QUvRlGAeaA8oxD7bs5U90YNcGA,4032,"<a href=""https://maps.google.com/maps/contrib/105932722823342459120/photos"">Khushal Kk</a>"
32.99369109,69.61641312,Mizar Madakhel,Pakistan,3,20,12,4,0,""
33.00664813,69.94308472,Hamzoni,Pakistan,1,5,4,Unknown,0,960,CmRaAAAA9wnWo7Xh2obX7mxu3BN-4yNKEWtm-_Xkhz1cJtzBEl3bRPN_eJF6nGy4LN8aFLmhZ5D4yzOfEqX80AyKl5bld9NuvWmUpiCgfEnfT0gHGubn36GA3ZcAkEbcTYdTXQ-2EhCZb64nSCHA5JaY6oKbDEJhGhRWGF4t1h36La4GrZmnmPeAn8ZESQ,720,"<a href=""https://maps.google.com/maps/contrib/103382486644218447393/photos"">Daud Khan</a>"
32.99527483,69.6818161,Inzar,Pakistan,1,5,0,Unknown,0,""
32.98073215,70.05329132,Machis,Pakistan,1,6,3,Unknown,0,5312,CmRaAAAAazSmln2PhxrZBsQ6owCHqYyU_wRMXp-nPluYYIlNKiOLSn61-A6WFGUgTyuCk09vZX2UCRtM9WF1mPIjS6V3gqmQJLB6wSYQTdCh_9svoCpV4R9Fniqc-nhPiPVd4UDhEhCclltvyCfYy6Ta5Le2yqPeGhSdZkuFD8q66KCRN1JXH-BsfgXepw,2988,"<a href=""https://maps.google.com/maps/contrib/107240908418484983616/photos"">Mahboob Ali Alvi</a>"
32.9684554,70.25271893,Hurmuz,Pakistan,2,7,5,0,0,""
33.02133047,69.82566833,Boya,Pakistan,3,27,16,14,4,1920,CmRaAAAAI1R3SBm4b_8QdFbUrLxun-MJNBeP460u1j02BDfpOXqGIsV5KThkOb81I5SGDEaCcSlE_6qqHtaRLl6T6M_xPyEcC9seIhsgLldBFxlAzQ2pFAqjfEAMZHhCIpxDVXnTEhDOe_PO5rmLLPwAueEtWiwNGhSd5BKJpiIa8KmnFDJst1bn5hjERA,1080,"<a href=""https://maps.google.com/maps/contrib/106974781539581727257/photos"">Asif Khan</a>"
33.876401,70.84911346,Khyber,Pakistan,1,5,15,2,0,2358,CmRaAAAAN4ykmW0nzhVoj0XUDUmY5Km35V7c4mdeTnHyM5zm6m4Gm6KiJVRViQm1a92RZ8hMxvZ1IMnqywct0qBhM-gYLlDammgqOPVjy12TWoAdGtppYmNQ45_uYsw9n-kKOZovEhDhDEQgL3VRTq2ADmc7kJMdGhQJWe-UH6MSAET6VhKnKNMNLleDIw,4191,"<a href=""https://maps.google.com/maps/contrib/115890951171877342124/photos"">Mubashar Yasin</a>"
32.28959963,69.29111481,Mizai Nari,Pakistan,1,8,4,Unknown,0,""
32.99628265,69.65615273,Maizer,Pakistan,1,13,12,Unknown,0,""
32.9700756,70.31078339,Haider Khel,Pakistan,3,25,35,0,0,""
32.994267,69.77253914,Sheerani,Pakistan,2,12,0,4,0,""
32.44923085,69.27858353,Dwasarak,Pakistan,1,16,24,Unknown,0,""
32.98922767,70.29808044,Issori,Pakistan,1,14,6,7,0,2322,CmRaAAAAFgnC0NgiPqXBRsVOHgq7F7wZp8cCqBG6MhKyHYNrrandcKx2xIGM6OYG-y03VVRspjpmsDRifGzf2hLyeLqSh0n1x-LTlYmEQg3WG6pg2st2CLnTlQhp0QF2dwE3R7IrEhDHF_Dj8rDwM3aWDhKj_8iyGhTz70M4ddV_9XTsKSnHdvdx4c7scg,4128,"<a href=""https://maps.google.com/maps/contrib/115295769841174744881/photos"">saeed nouman</a>"
32.98418805,70.07663727,Qutab Khel,Pakistan,4,15,2,0,0,2448,CmRaAAAACVf47tS-1Nk4BeSb232SvZizm388iPhnE63lq3ZzD-uxJees6bDiWhpxR9BzL6SQQMIZ_sK2HF2IIf1YFP7zGBePHgSvCvYgnb-dcNnbhHrP3e3onxDCNil_jWbmUiFIEhDFg6kL6PSP9d8-AyJ3moaPGhQROYgUc7nfW9_BMAYqI8W41f3KlQ,3264,"<a href=""https://maps.google.com/maps/contrib/102498405286923729542/photos"">Muzammil Muzammil</a>"
33.68092542,70.41687012,Shahidano,Pakistan,1,9,2,0,0,""
33.47526759,70.38837433,Badshah Kot,Pakistan,1,0,0,Unknown,0,2160,CmRaAAAAFIjQprDXNtNTsWKfnvD1co5dpqE1Kz9AWItA_S-hi29iIZ1izdog8vc5qBOh18hGMUaifHZT0VQ5hfh8lyxN7SAEI4gP683WmIE3mlWTzYAXv-s-Wlo9zqsyZ4xGNZZnEhDJyR7cd22xkk5GcEqajaiBGhSSXOx1oP4n6kpnWHuIVCb-w31L4w,3840,"<a href=""https://maps.google.com/maps/contrib/110782000800322336132/photos"">SHARAFAT ULLAH DAWAR</a>"
33.68778176,70.54870605,Taaloo Ganj,Pakistan,1,3,0,0,0,""
32.97266785,69.71237183,Khar Qamar,Pakistan,1,6,0,0,0,""
32.98706787,69.68730927,Newey Adda,Pakistan,1,5,2,0,0,""
33.01845177,69.65503693,Bushnarai,Pakistan,1,11,4,Unknown,0,""
33.06651369,69.70104218,Darazinda,Pakistan,1,6,0,0,0,1280,CmRaAAAADHNBbi6JX5FZJV963KojzHbqUSHLe_1kjN-f2Djn7HerXDVbg9xXzuUcvjKe7pKe8K0_NacLoe1QRMi343a2BiD-PYmcm6StSgIizJ0g-Wd8Y90HBKALNgGjPpU82UxiEhCmfgcwMcbWdN2jbk7kqYglGhQv-Rbe5r9NNLzBzTWK3z90ldpaWw,1767,"<a href=""https://maps.google.com/maps/contrib/101420900470734313429/photos"">Sherani Khan</a>"
32.46429497,69.29729462,Khand Morsak,Pakistan,1,7,5,Unknown,0,""
33.144896,70.030518,Lawara Mandi,Pakistan,2,8,4,0,0,""
32.4784877,69.27841187,Zeba,Pakistan,1,4,0,Unknown,0,""
32.99138742,69.63993073,Asar Village,Pakistan,1,9,4,0,0,""
32.98764382,69.62619781,Inzarkas,Pakistan,1,8,2,0,0,""
32.974684,70.26323318,Khaisoori,Pakistan,2,4,2,0,2,2988,CmRaAAAAH1PspLq1-Zlx_AxMYFqri6MZWXm7exf1seGQVDMrlRVW1Qu0AiQlY_nOxtqcxowm4Vqm92QHhD7OVqioG_4E8jPkgswo37L1yZEgdzDQAUj7b14PZwLmd9UGe5DzHxFUEhBVtto37CM3LEl0Kd2m2l6OGhTk1UOMwam9FOPb6CMiF7kppQMHDA,5312,"<a href=""https://maps.google.com/maps/contrib/103420447008100243500/photos"">NIshat Paper</a>"
33.01326988,69.85313416,Char Khel,Pakistan,1,5,0,0,0,""
32.99052353,70.30460358,Shiva,Pakistan,1,7,3,0,0,660,CmRaAAAAhSUFJii5lEOGlMuUELDP_ZhlvyA-uOnU7qKF93Vp4TZjv7TxFYTr5rTQe5TUo2PQkqKo7KCmJD_ovGxyfECoKPNfCsvkZ93uHn_6CIE3ds9UTuTNwRNv-YZWqxUWGzjdEhALovuvEC1_2yg1RN1EMe09GhTKJ9OdRDcxJvySgHWCLQaim9xjMA,880,"<a href=""https://maps.google.com/maps/contrib/103440079634997387814/photos"">Aziz Kingrani</a>"
32.97065166,70.29275894,Aziz Khel,Pakistan,1,4,3,Unknown,0,""
32.96201033,70.33344269,Khaso Khel,Pakistan,1,4,0,0,0,""
33.05615526,70.0786972,Ghulam Khan,Pakistan,7,57,12,2,0,""
32.97857214,70.28657913,Khaddi,Pakistan,1,6,0,0,0,1781,CmRaAAAA7oYe-3TJBOe-MtWPZ27TgdnXehxCRinM6UvmLoOYylMEW6mAsVjBMV3p7IkbAcOhEp22prY49LIzdf_MdqX1zEYsRyi2qw9Qz2iHPpO9vfNjZAtRskHwygziQ-lARIVKEhAhbqDm_5ZJn_Kb7Ss5MRimGhRe4VOMN23BvQna4ssIDblDOzc-hA,3166,"<a href=""https://maps.google.com/maps/contrib/103871376383611432762/photos"">Azhar Masood</a>"
32.99210732,70.19491196,Pir Kelev,Pakistan,1,3,0,1,0,""
32.98462003,70.37618637,Hassan Khel,Pakistan,1,0,0,0,0,405,CmRaAAAAfdQBIrTEXVRrhYSlvCbLFRGrFPLMt5OMjPeapdM4B1D6BQLvs1d6w3-1mshfQ_04tPyfTOu8ZptFDfJYJxj6-WcUzmkB9VoYgovSi8crTWK_HUPDrNQ16jZo94egzQusEhDXDBogDMBzNlBRXzozdfMgGhThPEeSiaFFt2WFxw_9JRKmZZkOEA,720,"<a href=""https://maps.google.com/maps/contrib/112594751756047884054/photos"">Hanif Khan</a>"
